172137519.63198304,1.7603238866396762,0.5104569892017546,6.28158232041294,0.6377236726312702,0.305,0.133,0.168,0.082,0.152,0.15,0.183,0.132,10.5263157895,0.005,0.663,0.0
72905493.39965606,13.996550534667126,0.7762378026820539,19.163000411250092,0.9333179988499137,0.083,0.059133,0.394168,0.089082,0.250152,0.07115,0.06418299999999999,0.073132,9.80392156863,0.317,0.664,0.0
159840323.5952959,4.600323837031202,0.1875671878387159,2.1854009810718398,0.8214388972673924,0.08,0.124059133,0.14239416800000002,0.12208908199999999,0.14525015200000002,0.17807114999999998,0.139064183,0.150073132,2.15053763441,0.914,0.047,0.0
68060914.92322206,1.0273192532256903,40.829354162147155,875.625443284574,0.5067377777777777,0.986,0.916124059133,0.000142394168,0.000122089082,0.00014525015200000002,0.00017807115,0.000139064183,0.084150073132,500.0,1.815,0.585,0.0
102614857.85530496,760.4615384615385,0.12545551657005452,22.873319215718798,0.9986867360339429,0.562,0.268916124059133,0.131000142394168,0.122000122089082,0.110000145250152,0.11400017807115001,0.133000139064183,0.122084150073132,62.5,0.18,0.396,0.0
123048135.31690407,0.8715651135005974,0.3265063700195765,7.598119204262016,0.46568783913182255,0.786,0.14026891612405915,0.13913100014239416,0.13612200012208908,0.13011000014525015,0.15711400017807114,0.15413300013906417,0.14412208415007313,9.90099009901,0.047,0.055,0.0
162141030.1554091,0.8797077615722643,0.007460172165186205,9.837302738678751,0.4680024095003155,0.414,0.14314026891612405,0.1581391310001424,0.08013612200012209,0.09113011000014525,0.06915711400017807,0.21015413300013908,0.24914412208415007,22.2222222222,1.014,0.015,0.0
114860081.28604603,0.6754047802621435,0.1301339841713649,0.2377013814922041,0.40312931431201104,0.012861736334405145,0.13550848961066278,0.055170865372990804,0.15138307434726728,0.21572710646302296,0.10311626081672083,0.1871709136109329,0.15514194251474003,5.18333333333,0.03215434083601286,0.01929260450160772,0.0
119842169.2072699,1.134136797620911,0.9826524401133437,20.06182644976817,0.5314264759809314,0.035,0.16413550848961067,0.135055170865373,0.11715138307434726,0.18921572710646303,0.15510311626081671,0.08118717091361094,0.15915514194251473,12.0481927711,0.081,0.827,0.0
125331855.071949,1.0516275967938797,1.3656416391646278,1.5958911633852162,0.5125821072193022,0.012,0.1471641355084896,0.13013505517086538,0.12611715138307433,0.13018921572710648,0.12915510311626083,0.1600811871709136,0.1781591551419425,4.5871559633,0.182,0.476,0.0
86315059.12358093,6.859259259259259,0.0030029522383677263,0.05605510844953089,0.8727615457115928,0.0,0.12762793099122302,0.14518098312805114,0.055823520560412045,0.0558962359951269,0.2880206268413618,0.14571573548519487,0.19960998491324897,1.75,0.0,0.017857142857142856,0
